state,plate_title,plate_img,source_img,source
CA,Transporters - Script,TrnScript.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/TrnScript.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,Transporters - Blue + Gold,trnsprtrblugld.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/trnsprtrblugld.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,Transporters - Sun,TrnSun.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/TrnSun.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,United States House of Representatives - Block,UScongressblok.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/UScongressblok.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,United States House of Representatives - Script,UScongressscript.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/UScongressscript.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,United States House of Representatives - Sun,UScongresssun.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/UScongresssun.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,United States House of Representatives - Blue + Gold,UScongrsblugld.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/UScongrsblugld.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,United States Senator - 2nd vehicle,USsenate2ndvehblugld..gif,https://www.dmv.ca.gov/portal/uploads/2020/03/USsenate2ndvehblugld..gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,United States Senator - Block,USsenateblok.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/USsenateblok.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,United States Senator - Blue + Gold,USsenateblugld.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/USsenateblugld.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,United States Senator - Script,USSenateScript.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/USSenateScript.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,United States Senator - Sun,USSenateSun.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/USSenateSun.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-license-plates/
CA,Veterans’ Organizations - Motorcycle,veteran_mc.gif,https://www.dmv.ca.gov/portal/uploads/2020/02/veteran_mc.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-interest-license-plates/
CA,Veterans’ Organizations,veterant_150.jpg,https://www.dmv.ca.gov/portal/uploads/2020/02/veterant_150.jpg,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-interest-license-plates/
CA,WHALE TAIL - Motorcycle,whalehead_mc.gif,https://www.dmv.ca.gov/portal/uploads/2020/02/whalehead_mc.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-interest-license-plates/
CA,WHALE TAIL,whaletail_150.jpg,https://www.dmv.ca.gov/portal/uploads/2020/02/whaletail_150.jpg,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-interest-license-plates/
CA,Yosemite Conservancy - Motorcycle,yosemite_mc.gif,https://www.dmv.ca.gov/portal/uploads/2020/03/yosemite_mc.gif,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-interest-license-plates/
CA,Yosemite Conservancy,yosemiteT_150.jpg,https://www.dmv.ca.gov/portal/uploads/2020/05/yosemiteT_150.jpg,https://www.dmv.ca.gov/portal/vehicle-registration/license-plates-decals-and-placards/california-license-plates/special-interest-license-plates/
NY,Fishing - Striped Bass (vehicle),bass14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/bass14.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Fishing - Striped Bass (motor)cycle,bass-mc2015.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/bass-mc2015.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Fishing - Trout (vehicle),trout14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/trout14.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Fishing - Trout (motorcycle),trout-mc2015.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/trout-mc2015.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Fishing - Walleye (vehicle),walleye14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/walleye14.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Fishing - Walleye (motorcycle),walleye-mc2015.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/walleye-mc2015.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Parks - Beach Scene (vehicle),beach14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/beach14.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Parks - Beach Scene (motorcycle),beach-mc2015.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/beach-mc2015.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,"Parks - Niagara Falls Scene (motorcycle)
",falls-mc2015.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/falls-mc2015.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Parks - Niagara Falls Scene (vehicle),falls14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/falls14.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Parks - Bridge Scene (motorcycle),bridge-mc2015.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/bridge-mc2015.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Parks - Bridge Scene (vehicle),bridge14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/bridge14.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Hunting - Deer (motorcycle),deer-mc2015.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/deer-mc2015.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Hunting - Deer (vehicle),deer14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/deer14.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Hunting - Duck (motorcycle),duck-mc2015.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/duck-mc2015.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Hunting - Duck (vehicle),duck14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/duck14.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Hunting - Turkey (motorcycle),turkey-mc2015.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/turkey-mc2015.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Hunting - Turkey (vehicle),turkey14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/turkey14.png,https://dmv.ny.gov/plates/nys-i-love-ny-adventure-plates-gallery
NY,Excelsior,excelsior_embossed_plate_3d_master.jpg,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/excelsior_embossed_plate_3d_master.jpg?itok=_MtZ3876,https://dmv.ny.gov/plates/excelsior-plates
NY,Civil Air Patrol,civil-airpatrol-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/civil-airpatrol-2013.png?itok=QyiPIXNi,https://dmv.ny.gov/plates/professions
NY,Emergency Medical Technician,emt-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/emt-2013.png?itok=5NXtN--o,https://dmv.ny.gov/plates/professions
NY,Emergency Medical Technician Paramedic,emt-paramedic-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/emt-paramedic-2013.png?itok=R_3eVnrn,https://dmv.ny.gov/plates/professions
NY,Ham Radio Operator,ham-radio-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/ham-radio-2013.png?itok=9-_Ba1Li,https://dmv.ny.gov/plates/professions
NY,Volunteer Ambulance Service,volunteer-ambulance-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/volunteer-ambulance-2013.png?itok=eAugP_kB,https://dmv.ny.gov/plates/professions
NY,Volunteer Firefighter,volunteer-firefighter-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/volunteer-firefighter-2013.png?itok=iBY8BJ-z,https://dmv.ny.gov/plates/professions
NY,Water Rescue Team,water-rescue-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/water-rescue-2013.png?itok=W8P4xuaB,https://dmv.ny.gov/plates/professions
NY,Acupuncturist,acupuncturist-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/acupuncturist-2013.png?itok=HkaIvVta,https://dmv.ny.gov/plates/professions
NY,Registered Architect,architect-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/architect-2013.png?itok=oBEnL2FP,https://dmv.ny.gov/plates/professions
NY,Professional Engineer,professional-engineer-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/professional-engineer-2013.png?itok=Nz_zD_Zf,https://dmv.ny.gov/plates/professions
NY,New York Press,ny-press-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/ny-press-2013.png?itok=mMnwp4gQ,https://dmv.ny.gov/plates/professions
NY,Certified Public Accountant,cpa-2013forpage.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/cpa-2013forpage.png?itok=-IHVhA4v,https://dmv.ny.gov/plates/professions
NY,Visiting Nurse,visiting-nurse-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/visiting-nurse-2013.png?itok=H_efhFNz,https://dmv.ny.gov/plates/professions
NY,Veterinarian,veterinarian-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/veterinarian-2013.png?itok=Q_f3sPLC,https://dmv.ny.gov/plates/professions
NY,Respiratory Therapist,respiratory-therapist-webart.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/respiratory-therapist-webart.png?itok=O-ILrI_C,https://dmv.ny.gov/plates/professions
NY,Registered Nurse,rn-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/rn-2013.png?itok=kYeMw3uE,https://dmv.ny.gov/plates/professions
NY,Psychologist,psychologist-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/psychologist-2013.png?itok=4V0U9A7O,https://dmv.ny.gov/plates/professions
NY,Physician Assistant,physian-assistant-passenger_0.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/physian-assistant-passenger_0.png?itok=r10J2Y_K,https://dmv.ny.gov/plates/professions
NY,Physical Therapist,physical-therapist-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/physical-therapist-2013.png?itok=6VNj1S2a,https://dmv.ny.gov/plates/professions
NY,Pharmacist,pharmacist2022.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pharmacist2022.png?itok=5nXyI4h7,https://dmv.ny.gov/plates/professions
NY,Podiatrist,podiatrist-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/podiatrist-2013.png?itok=PwT-cX1K,https://dmv.ny.gov/plates/professions
NY,Optometrist/Ophthalmic Dispenser/Optician,vision-specialist-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/vision-specialist-2013.png?itok=xlRkieWs,https://dmv.ny.gov/plates/professions
NY,Nurse Practitioner,nursepractioner2018.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/nursepractioner2018.png?itok=i3aPieus,https://dmv.ny.gov/plates/professions
NY,New York State Dental Association DMD,dentalassoc-doctor2014_0.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/dentalassoc-doctor2014_0.png?itok=Ou7TL3ns,https://dmv.ny.gov/plates/professions
NY,New York State Dental Association DDS,dentalassoc-surgeon2014.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/dentalassoc-surgeon2014.png?itok=WJM0A0Mm,https://dmv.ny.gov/plates/professions
NY,Medical Doctor (motorcycle),md-mc14.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/new_medical_doctor_002.png?itok=z3O84WhF,https://dmv.ny.gov/plates/professions
NY,Medical Doctor (vehicle),new_medical_doctor_002.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/md-mc14.png?itok=x7YsYC_u,https://dmv.ny.gov/plates/professions
NY,Doctor of Dental Surgery,doctor-dentalsurgery-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/doctor-dentalsurgery-2013.png?itok=SxFGdgQ1,https://dmv.ny.gov/plates/professions
NY,Chiropractor DCH,chiropractor-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/chiropractor-2013.png?itok=FsuT53kt,https://dmv.ny.gov/plates/professions
NY,Chiropractor NYSCA,nyschiropratorassoc2016.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/nyschiropratorassoc2016.png?itok=nKJTH9ii,https://dmv.ny.gov/plates/professions
NY,Air Force Reserve,airforcereserve-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/airforcereserve-2013.png,https://dmv.ny.gov/plates/military-and-veterans
NY,Air National Guard,airnationalguard-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/airnationalguard-2013.png,https://dmv.ny.gov/plates/military-and-veterans
NY,Airborne,airborne-2016.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/pages/airborne-2016.png,https://dmv.ny.gov/plates/military-and-veterans
NY,Army National Guard,armynationalguard-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/armynationalguard-2013.png,https://dmv.ny.gov/plates/military-and-veterans
NY,Army Reserve,armyreserve-2013.png,https://dmv.ny.gov/sites/default/files/styles/panopoly_image_original/public/armyreserve-2013.png,https://dmv.ny.gov/plates/military-and-veterans
